mnc,year,empty,sector,upe_code,upe_name,upe_region,upe_tax_haven,upe_lat,upe_lon,upe_fj,jur_code,jur_name,jur_region,jur_tax_haven,jur_lat,jur_lon,profit_before_tax,tax_accrued,tax_paid,employees,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,tangible_assets,total_revenues,currency
AKER SOLUTIONS,2017,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CYP,Cyprus,Asia,TRUE,35,33,NA,NA,0,3,NA,NA,NA,NA,NA,13830813.7664844,EUR
AKER SOLUTIONS,2017,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,OTHER,Other,NA,FALSE,NA,NA,NA,NA,2573174.654229656,9,NA,NA,NA,NA,NA,5253564.919052214,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,UPE,NOR,Norway,Europe,FALSE,62,10,NA,NA,0,5834,NA,NA,NA,NA,NA,1626048450.117218,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,937744.2042198488,3883,NA,NA,NA,NA,NA,189736910.6538161,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,NA,NA,-9690023.443605104,2056,NA,NA,NA,NA,NA,490648606.40791875,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,IND,India,Asia,FALSE,20,77,NA,NA,1875488.4084396977,1072,NA,NA,NA,NA,NA,45636884.60536598,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,NA,NA,1041938.004688721,795,NA,NA,NA,NA,NA,143474863.24563688,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRN,Brunei Darussalam,Asia,FALSE,4.5,114.6667,NA,NA,625162.8028132326,347,NA,NA,NA,NA,NA,74081792.13336806,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,625162.8028132326,275,NA,NA,NA,NA,NA,98358947.64261526,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AGO,Angola,Africa,FALSE,-12.5,18.5,NA,NA,10523573.847356083,174,NA,NA,NA,NA,NA,94191195.62386037,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CAN,Canada,North America,FALSE,60,-95,NA,NA,1562907.0070330815,196,NA,NA,NA,NA,NA,40635582.18286012,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AUS,Australia,Asia,FALSE,-27,133,NA,NA,104193.8004688721,29,NA,NA,NA,NA,NA,9794217.244073978,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,COG,Congo,Africa,FALSE,-1,15,NA,NA,3438395.4154727794,25,NA,NA,NA,NA,NA,24693930.711122688,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CYP,Cyprus,Asia,TRUE,35,33,NA,NA,-520969.0023443605,3,NA,NA,NA,NA,NA,6564209.429538942,EUR
AKER SOLUTIONS,2018,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,OTHER,Other,NA,FALSE,NA,NA,NA,NA,3125814.014066163,16,NA,NA,NA,NA,NA,15524876.269861942,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,UPE,NOR,Norway,Europe,FALSE,62,10,NA,NA,0,6019,NA,NA,NA,NA,NA,1841418724.8124573,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,406046.02531696967,5346,NA,NA,NA,NA,NA,222513221.87369937,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,NA,NA,3857437.2405112116,1365,NA,NA,NA,NA,NA,505222767.0006395,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,IND,India,Asia,FALSE,20,77,NA,NA,2131741.6329140905,1286,NA,NA,NA,NA,NA,51567845.21525515,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,NA,NA,-1928718.6202556058,829,NA,NA,NA,NA,NA,289713839.0636578,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRN,Brunei Darussalam,Asia,FALSE,4.5,114.6667,NA,NA,1624184.1012678787,324,NA,NA,NA,NA,NA,81818274.10136938,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,0,298,NA,NA,NA,NA,NA,145364477.06347513,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CAN,Canada,North America,FALSE,60,-95,NA,NA,1015115.0632924241,257,NA,NA,NA,NA,NA,59384231.20260681,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AGO,Angola,Africa,FALSE,-12.5,18.5,NA,NA,9339058.582290301,152,NA,NA,NA,NA,NA,105774989.5950706,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AUS,Australia,Asia,FALSE,-27,133,NA,NA,0,29,NA,NA,NA,NA,NA,3349879.7088649995,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,COG,Congo,Africa,FALSE,-1,15,NA,NA,1522672.5949386363,24,NA,NA,NA,NA,NA,8831501.05064409,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CYP,Cyprus,Asia,TRUE,35,33,NA,NA,0,3,NA,NA,NA,NA,NA,14008587.873435453,EUR
AKER SOLUTIONS,2019,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,OTHER,Other,NA,FALSE,NA,NA,NA,NA,609069.0379754545,24,NA,NA,NA,NA,NA,12790449.797484543,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,UPE,NOR,Norway,Europe,FALSE,62,10,NA,NA,0,8037,NA,NA,NA,NA,NA,1920673704.6293879,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,1771925.243406573,3073,NA,NA,NA,NA,NA,119558324.31827508,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,IND,India,Asia,FALSE,20,77,NA,NA,3730368.933487522,1170,NA,NA,NA,NA,NA,39262133.02495617,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,NA,NA,746073.7866975045,700,NA,NA,NA,NA,NA,217667027.26899692,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,NA,NA,186518.44667437611,496,NA,NA,NA,NA,NA,193326369.97799084,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRN,Brunei Darussalam,Asia,FALSE,4.5,114.6667,NA,NA,1119110.6800462566,312,NA,NA,NA,NA,NA,71996120.41630918,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,279777.67001156416,231,NA,NA,NA,NA,NA,177845338.90401763,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CAN,Canada,North America,FALSE,60,-95,NA,NA,1585406.7967321968,201,NA,NA,NA,NA,NA,66866863.13276383,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AGO,Angola,Africa,FALSE,-12.5,18.5,NA,NA,8859626.217032865,144,NA,NA,NA,NA,NA,91394038.8704443,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,RUS,Russia,Europe,FALSE,60,100,NA,NA,2144962.1367553254,41,NA,NA,NA,NA,NA,46816130.1152684,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,COG,Congo,Africa,FALSE,-1,15,NA,NA,932592.2333718805,23,NA,NA,NA,NA,NA,9885477.673741933,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CHN,China,Asia,FALSE,35,105,NA,NA,0,19,NA,NA,NA,NA,NA,7460737.866975044,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,FIN,Finland,Europe,FALSE,64,26,NA,NA,0,15,NA,NA,NA,NA,NA,1492147.573395009,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AUS,Australia,Asia,FALSE,-27,133,NA,NA,0,11,NA,NA,NA,NA,NA,39541910.69496773,EUR
AKER SOLUTIONS,2020,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,OTHER,Other,NA,FALSE,NA,NA,NA,NA,1305629.1267206327,21,NA,NA,NA,NA,NA,74420860.22307606,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,UPE,NOR,Norway,Europe,FALSE,62,10,NA,NA,-196786.47683331202,7979,NA,NA,NA,NA,NA,2339200850.11758,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,1869471.5299164641,3557,NA,NA,NA,NA,NA,201017386.08522823,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,IND,India,Asia,FALSE,20,77,NA,NA,3837336.2982495846,1267,NA,NA,NA,NA,NA,44375350.52591186,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,NA,NA,196786.47683331202,752,NA,NA,NA,NA,NA,245097556.89589012,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,NA,NA,1377505.337833184,423,NA,NA,NA,NA,NA,160085798.90389934,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRN,Brunei Darussalam,Asia,FALSE,4.5,114.6667,NA,NA,1475898.5762498402,320,NA,NA,NA,NA,NA,65333110.30865959,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CAN,Canada,North America,FALSE,60,-95,NA,NA,2459830.9604164003,230,NA,NA,NA,NA,NA,48212686.82416145,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,-196786.47683331202,228,NA,NA,NA,NA,NA,104592012.43690534,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AGO,Angola,Africa,FALSE,-12.5,18.5,NA,NA,9937717.080082256,142,NA,NA,NA,NA,NA,54706640.55966074,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,COG,Congo,Africa,FALSE,-1,15,NA,NA,1180718.8609998722,28,NA,NA,NA,NA,NA,10232896.795332225,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CHN,China,Asia,FALSE,35,105,NA,NA,787145.9073332481,21,NA,NA,NA,NA,NA,3935729.5366662405,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,RUS,Russia,Europe,FALSE,60,100,NA,NA,6198774.020249329,17,NA,NA,NA,NA,NA,787145.9073332481,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,FIN,Finland,Europe,FALSE,64,26,NA,NA,0,16,NA,NA,NA,NA,NA,1475898.5762498402,EUR
AKER SOLUTIONS,2021,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,OTHER,Other,NA,FALSE,NA,NA,NA,NA,1180718.8609998722,32,NA,NA,NA,NA,NA,42013912.80391212,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,UPE,NOR,Norway,Europe,FALSE,62,10,NA,NA,98984.41985231524,9006,NA,NA,NA,NA,NA,3446142577.158355,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,2375626.0764555656,2067,NA,NA,NA,NA,NA,235780888.0882149,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,IND,India,Asia,FALSE,20,77,NA,NA,2474610.496307881,1743,NA,NA,NA,NA,NA,55827212.7967058,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,NA,NA,1187813.0382277828,883,NA,NA,NA,NA,NA,315364361.64947635,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,NA,NA,1979688.3970463048,525,NA,NA,NA,NA,NA,169956248.88642526,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,BRN,Brunei Darussalam,Asia,FALSE,4.5,114.6667,NA,NA,890859.7786708372,324,NA,NA,NA,NA,NA,68695187.37750678,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CAN,Canada,North America,FALSE,60,-95,NA,NA,791875.358818522,280,NA,NA,NA,NA,NA,71466751.1333716,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,NA,270,NA,NA,NA,NA,NA,243303703.99699086,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,AGO,Angola,Africa,FALSE,-12.5,18.5,NA,NA,9304535.466117632,151,NA,NA,NA,NA,NA,77504800.74436283,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,COG,Congo,Africa,FALSE,-1,15,NA,NA,1286797.458080098,33,NA,NA,NA,NA,NA,14451725.298438026,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,CHN,China,Asia,FALSE,35,105,NA,NA,296953.2595569457,30,NA,NA,NA,NA,NA,6137034.030843545,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,RUS,Russia,Europe,FALSE,60,100,NA,NA,296953.2595569457,NA,NA,NA,NA,NA,NA,593906.5191138914,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,FIN,Finland,Europe,FALSE,64,26,NA,NA,NA,18,NA,NA,NA,NA,NA,1979688.3970463048,EUR
AKER SOLUTIONS,2022,FALSE,Business Services,NOR,Norway,Europe,FALSE,62,10,FJ,OTHER,Other,NA,FALSE,NA,NA,NA,NA,890859.7786708372,65,NA,NA,NA,NA,NA,28606497.337319106,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,UPE,NLD,Netherlands,Europe,TRUE,52.5,5.75,348000000,NA,28000000,2400,NA,NA,NA,NA,NA,445000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,68000000,NA,1000000,3000,NA,NA,NA,NA,NA,1034000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,FRA,France,Europe,FALSE,46,2,20000000,NA,6000000,1400,NA,NA,NA,NA,NA,393000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,DEU,Germany,Europe,FALSE,51,9,23000000,NA,4000000,1200,NA,NA,NA,NA,NA,495000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ESP,Spain,Europe,FALSE,40,-4,7000000,NA,24000000,1200,NA,NA,NA,NA,NA,376000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,35000000,NA,12000000,600,NA,NA,NA,NA,NA,301000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,SWE,Sweden,Europe,FALSE,62,15,14000000,NA,6000000,900,NA,NA,NA,NA,NA,389000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CHN,China,Asia,FALSE,35,105,102000000,NA,44000000,4400,NA,NA,NA,NA,NA,1389000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,USA,United States of America,North America,FALSE,38,-97,59000000,NA,-3000000,2600,NA,NA,NA,NA,NA,1045000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,IND,India,Asia,FALSE,20,77,45000000,NA,17000000,1700,NA,NA,NA,NA,NA,329000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,OTHER,Other,NA,FALSE,NA,NA,161000000,NA,39000000,5900,NA,NA,NA,NA,NA,1431000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,OTHER,Other,NA,FALSE,NA,NA,59000000,NA,35000000,4600,NA,NA,NA,NA,NA,1087000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,OTHER,South America,South America,FALSE,NA,NA,146000000,NA,33000000,2400,NA,NA,NA,NA,NA,724000000,EUR
AKZO NOBEL,2021,FALSE,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,OTHER,Other,NA,FALSE,NA,NA,17000000,NA,4000000,500,NA,NA,NA,NA,NA,149000000,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,UPE,DEU,Germany,Europe,FALSE,51,9,1842300000,NA,-141010000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,USA,United States of America,North America,FALSE,38,-97,2478100000,NA,442310000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,FRA,France,Europe,FALSE,46,2,1266100000,NA,402380000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,1334300000,NA,431380000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,CHE,Switzerland,Europe,TRUE,47,8,494200000,NA,70540000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,ESP,Spain,Europe,FALSE,40,-4,413200000,NA,88280000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,240800000,NA,42900000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2017,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,OTHER,Other,NA,FALSE,NA,NA,2079100000,NA,762220000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,UPE,DEU,Germany,Europe,FALSE,51,9,1091400000,NA,438000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,USA,United States of America,North America,FALSE,38,-97,2664600000,NA,-111000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,FRA,France,Europe,FALSE,46,2,1277500000,NA,376000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,958100000,NA,384000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,CHE,Switzerland,Europe,TRUE,47,8,525500000,NA,89000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,ESP,Spain,Europe,FALSE,40,-4,458100000,NA,41000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,275900000,NA,46000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2018,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,OTHER,Other,NA,FALSE,NA,NA,3148700000,NA,906000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,USA,United States of America,North America,FALSE,38,-97,3060400000,NA,535200000.00000006,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,UPE,DEU,Germany,Europe,FALSE,51,9,1743600000,NA,81900000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,FRA,France,Europe,FALSE,46,2,1217200000,NA,325900000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,1055400000.0000001,NA,283000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,CHE,Switzerland,Europe,TRUE,47,8,533200000.00000006,NA,109700000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,502500000,NA,33500000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,AUS,Australia,Asia,FALSE,-27,133,341200000,NA,142800000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,ESP,Spain,Europe,FALSE,40,-4,286100000,NA,68500000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,255700000,NA,41500000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,246600000,NA,39400000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,231900000,NA,71000000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,TUR,Turkey,Asia,FALSE,39,35,197700000,NA,300000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,AUT,Austria,Europe,FALSE,47.3333,13.3333,148100000,NA,16900000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,IRL,Ireland,Europe,TRUE,53,-8,142700000,NA,88200000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,SVK,Slovakia,Europe,FALSE,48.6667,19.5,123600000,NA,34200000,NA,NA,NA,NA,NA,NA,NA,EUR
ALLIANZ,2019,FALSE,"Banking, Insurance & Financial Services",DEU,Germany,Europe,FALSE,51,9,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,120500000,NA,6900000,NA,NA,NA,NA,NA,NA,NA,EUR
